pair	system	id	is_constrained	metric	score
en-zh	IOL_Research	179	True	chrf-refA	51.902926978329255
en-zh	ONLINE-W	401	False	bleu-all	52.11701697209106
en-zh	ONLINE-W	401	False	chrf-all	47.335510875572744
en-zh	ONLINE-W	401	False	bleu-refA	52.11701697209106
en-zh	ONLINE-W	401	False	chrf-refA	47.335510875572744
en-zh	GPT4-5shot	388	False	bleu-all	49.5968578674495
en-zh	GPT4-5shot	388	False	chrf-all	46.50221258692098
en-zh	GPT4-5shot	388	False	bleu-refA	49.5968578674495
en-zh	GPT4-5shot	388	False	chrf-refA	46.50221258692098
en-zh	NLLB_Greedy	317	False	bleu-all	27.41383649817818
en-zh	NLLB_Greedy	317	False	chrf-all	26.26021054878282
en-zh	NLLB_Greedy	317	False	bleu-refA	27.41383649817818
en-zh	NLLB_Greedy	317	False	chrf-refA	26.26021054878282
en-zh	Yishu	190	False	bleu-all	57.59648933869789
en-zh	Yishu	190	False	chrf-all	53.04913153821103
en-zh	Yishu	190	False	bleu-refA	57.59648933869789
en-zh	Yishu	190	False	chrf-refA	53.04913153821103
en-zh	ONLINE-G	360	False	bleu-all	54.131718739857774
en-zh	ONLINE-G	360	False	chrf-all	49.36352109955756
en-zh	ONLINE-G	360	False	bleu-refA	54.131718739857774
en-zh	ONLINE-G	360	False	chrf-refA	49.36352109955756
en-zh	ONLINE-M	411	False	bleu-all	54.9464235195009
en-zh	ONLINE-M	411	False	chrf-all	50.60929574385028
en-zh	ONLINE-M	411	False	bleu-refA	54.9464235195009
en-zh	ONLINE-M	411	False	chrf-refA	50.60929574385028
en-zh	ONLINE-B	346	False	bleu-all	57.514485306461204
en-zh	ONLINE-B	346	False	chrf-all	52.93268574953449
en-zh	ONLINE-B	346	False	bleu-refA	57.514485306461204
en-zh	ONLINE-B	346	False	chrf-refA	52.93268574953449
en-zh	Lan-BridgeMT	109	False	bleu-all	50.21600470897051
en-zh	Lan-BridgeMT	109	False	chrf-all	46.78250496303237
en-zh	Lan-BridgeMT	109	False	bleu-refA	50.21600470897051
en-zh	Lan-BridgeMT	109	False	chrf-refA	46.78250496303237
en-zh	NLLB_MBR_BLEU	303	False	bleu-all	19.143845207115078
en-zh	NLLB_MBR_BLEU	303	False	chrf-all	21.08315532209941
en-zh	NLLB_MBR_BLEU	303	False	bleu-refA	19.143845207115078
en-zh	NLLB_MBR_BLEU	303	False	chrf-refA	21.08315532209941
en-zh	ONLINE-A	332	False	bleu-all	58.50620881559594
en-zh	ONLINE-A	332	False	chrf-all	52.7504090020673
en-zh	ONLINE-A	332	False	bleu-refA	58.50620881559594
en-zh	ONLINE-A	332	False	chrf-refA	52.7504090020673
en-zh	ANVITA	224	True	bleu-all	38.88898744988494
en-zh	ANVITA	224	True	chrf-all	36.85496548532106
en-zh	ANVITA	224	True	bleu-refA	38.88898744988494
en-zh	ANVITA	224	True	chrf-refA	36.85496548532106
he-en	ONLINE-Y	375	False	bleu-all	49.81280608780428
he-en	ONLINE-Y	375	False	chrf-all	70.53526796842972
he-en	ONLINE-Y	375	False	bleu-refA	49.81280608780428
he-en	ONLINE-Y	375	False	chrf-refA	70.53526796842972
he-en	ZengHuiMT	106	False	bleu-all	56.554120981703036
he-en	ZengHuiMT	106	False	chrf-all	76.31234943325487
he-en	ZengHuiMT	106	False	bleu-refA	56.554120981703036
he-en	ZengHuiMT	106	False	chrf-refA	76.31234943325487
he-en	Samsung_Research_Philippines	9	True	bleu-all	34.04683393004087
he-en	Samsung_Research_Philippines	9	True	chrf-all	55.54359001122088
he-en	Samsung_Research_Philippines	9	True	bleu-refA	34.04683393004087
he-en	Samsung_Research_Philippines	9	True	chrf-refA	55.54359001122088
he-en	GPT4-5shot	389	False	bleu-all	51.15934307300483
he-en	GPT4-5shot	389	False	chrf-all	71.40521610242048
he-en	GPT4-5shot	389	False	bleu-refA	51.15934307300483
he-en	GPT4-5shot	389	False	chrf-refA	71.40521610242048
he-en	NLLB_Greedy	318	False	bleu-all	42.52612895035636
he-en	NLLB_Greedy	318	False	chrf-all	64.38118085196615
he-en	NLLB_Greedy	318	False	bleu-refA	42.52612895035636
he-en	NLLB_Greedy	318	False	chrf-refA	64.38118085196615
he-en	UvA-LTL	102	True	bleu-all	51.04612085178909
he-en	UvA-LTL	102	True	chrf-all	70.86678051524446
he-en	UvA-LTL	102	True	bleu-refA	51.04612085178909
he-en	UvA-LTL	102	True	chrf-refA	70.86678051524446
he-en	ONLINE-G	361	False	bleu-all	49.276397088118685
he-en	ONLINE-G	361	False	chrf-all	69.76703963231073
he-en	ONLINE-G	361	False	bleu-refA	49.276397088118685
he-en	ONLINE-G	361	False	chrf-refA	69.76703963231073
he-en	ONLINE-B	347	False	bleu-all	76.4992420134453
he-en	ONLINE-B	347	False	chrf-all	87.53314533140126
he-en	ONLINE-B	347	False	bleu-refA	76.4992420134453
he-en	ONLINE-B	347	False	chrf-refA	87.53314533140126
he-en	Lan-BridgeMT	185	False	bleu-all	41.36825343206086
he-en	Lan-BridgeMT	185	False	chrf-all	63.47672604306682
he-en	Lan-BridgeMT	185	False	bleu-refA	41.36825343206086
he-en	Lan-BridgeMT	185	False	chrf-refA	63.47672604306682
he-en	NLLB_MBR_BLEU	304	False	bleu-all	40.72012806923664
he-en	NLLB_MBR_BLEU	304	False	chrf-all	62.968902406243146
he-en	NLLB_MBR_BLEU	304	False	bleu-refA	40.72012806923664
he-en	NLLB_MBR_BLEU	304	False	chrf-refA	62.968902406243146
he-en	ONLINE-A	333	False	bleu-all	53.86159421081311
he-en	ONLINE-A	333	False	chrf-all	73.30219930761433
he-en	ONLINE-A	333	False	bleu-refA	53.86159421081311
he-en	ONLINE-A	333	False	chrf-refA	73.30219930761433
he-en	GTCOM_Peter	220	False	bleu-all	59.24252007079248
he-en	GTCOM_Peter	220	False	chrf-all	76.22229014052228
he-en	GTCOM_Peter	220	False	bleu-refA	59.24252007079248
he-en	GTCOM_Peter	220	False	chrf-refA	76.22229014052228
ja-en	ONLINE-Y	376	False	bleu-all	22.31926190885571
ja-en	ONLINE-Y	376	False	chrf-all	49.507740950152204
ja-en	ONLINE-Y	376	False	bleu-refA	22.31926190885571
ja-en	ONLINE-Y	376	False	chrf-refA	49.507740950152204
ja-en	ZengHuiMT	74	False	bleu-all	22.56133769356423
ja-en	ZengHuiMT	74	False	chrf-all	49.48039311420655
ja-en	ZengHuiMT	74	False	bleu-refA	22.56133769356423
ja-en	ZengHuiMT	74	False	chrf-refA	49.48039311420655
ja-en	AIRC	247	True	bleu-all	14.886299046272427
ja-en	AIRC	247	True	chrf-all	40.480182502276165
ja-en	AIRC	247	True	bleu-refA	14.886299046272427
ja-en	AIRC	247	True	chrf-refA	40.480182502276165
ja-en	ONLINE-W	402	False	bleu-all	25.94270048935439
ja-en	ONLINE-W	402	False	chrf-all	51.42933304998096
ja-en	ONLINE-W	402	False	bleu-refA	25.94270048935439
ja-en	ONLINE-W	402	False	chrf-refA	51.42933304998096
ja-en	GPT4-5shot	390	False	bleu-all	24.062574119206687
ja-en	GPT4-5shot	390	False	chrf-all	51.22583202977914
ja-en	GPT4-5shot	390	False	bleu-refA	24.062574119206687
ja-en	GPT4-5shot	390	False	chrf-refA	51.22583202977914
ja-en	NAIST-NICT	266	True	bleu-all	22.99068446546016
ja-en	NAIST-NICT	266	True	chrf-all	49.45933271707238
ja-en	NAIST-NICT	266	True	bleu-refA	22.99068446546016
ja-en	NAIST-NICT	266	True	chrf-refA	49.45933271707238
ja-en	NLLB_Greedy	319	False	bleu-all	14.219032135992922
ja-en	NLLB_Greedy	319	False	chrf-all	38.95112877817814
ja-en	NLLB_Greedy	319	False	bleu-refA	14.219032135992922
ja-en	NLLB_Greedy	319	False	chrf-refA	38.95112877817814
ja-en	ONLINE-G	362	False	bleu-all	18.315537847326333
ja-en	ONLINE-G	362	False	chrf-all	45.479301215766455
ja-en	ONLINE-G	362	False	bleu-refA	18.315537847326333
ja-en	ONLINE-G	362	False	chrf-refA	45.479301215766455
ja-en	ONLINE-M	412	False	bleu-all	17.155520471264744
ja-en	ONLINE-M	412	False	chrf-all	43.910549456118986
ja-en	ONLINE-M	412	False	bleu-refA	17.155520471264744
ja-en	ONLINE-M	412	False	chrf-refA	43.910549456118986
ja-en	ONLINE-B	348	False	bleu-all	23.852173407039206
ja-en	ONLINE-B	348	False	chrf-all	49.3353386913801
ja-en	ONLINE-B	348	False	bleu-refA	23.852173407039206
ja-en	ONLINE-B	348	False	chrf-refA	49.3353386913801
ja-en	Lan-BridgeMT	186	False	bleu-all	20.22634804260575
ja-en	Lan-BridgeMT	186	False	chrf-all	47.26247277341874
ja-en	Lan-BridgeMT	186	False	bleu-refA	20.22634804260575
ja-en	Lan-BridgeMT	186	False	chrf-refA	47.26247277341874
ja-en	NLLB_MBR_BLEU	305	False	bleu-all	14.650816175683136
ja-en	NLLB_MBR_BLEU	305	False	chrf-all	39.17262644568301
ja-en	NLLB_MBR_BLEU	305	False	bleu-refA	14.650816175683136
ja-en	NLLB_MBR_BLEU	305	False	chrf-refA	39.17262644568301
ja-en	KYB	226	False	bleu-all	17.63409513362143
ja-en	KYB	226	False	chrf-all	43.87531398159457
ja-en	KYB	226	False	bleu-refA	17.63409513362143
ja-en	KYB	226	False	chrf-refA	43.87531398159457
ja-en	ONLINE-A	334	False	bleu-all	22.978778547143285
ja-en	ONLINE-A	334	False	chrf-all	49.64012381165193
ja-en	ONLINE-A	334	False	bleu-refA	22.978778547143285
ja-en	ONLINE-A	334	False	chrf-refA	49.64012381165193
ja-en	SKIM	294	True	bleu-all	24.835816311456483
ja-en	SKIM	294	True	chrf-all	51.07050945841258
ja-en	SKIM	294	True	bleu-refA	24.835816311456483
ja-en	SKIM	294	True	chrf-refA	51.07050945841258
ja-en	GTCOM_Peter	149	False	bleu-all	22.273318570674764
ja-en	GTCOM_Peter	149	False	chrf-all	48.70897950619227
ja-en	GTCOM_Peter	149	False	bleu-refA	22.273318570674764
ja-en	GTCOM_Peter	149	False	chrf-refA	48.70897950619227
ja-en	ANVITA	164	True	bleu-all	20.855602772510792
ja-en	ANVITA	164	True	chrf-all	46.72905127559122
ja-en	ANVITA	164	True	bleu-refA	20.855602772510792
ja-en	ANVITA	164	True	chrf-refA	46.72905127559122
ru-en	ONLINE-Y	377	False	bleu-all	33.23519856909405
ru-en	ONLINE-Y	377	False	chrf-all	58.64311094923191
ru-en	ONLINE-Y	377	False	bleu-refA	33.23519856909405
ru-en	ONLINE-Y	377	False	chrf-refA	58.64311094923191
ru-en	ZengHuiMT	91	False	bleu-all	31.268859589605277
ru-en	ZengHuiMT	91	False	chrf-all	58.90687942683384
ru-en	ZengHuiMT	91	False	bleu-refA	31.268859589605277
ru-en	ZengHuiMT	91	False	chrf-refA	58.90687942683384
ru-en	PROMT	86	False	bleu-all	32.830549327798444
ru-en	PROMT	86	False	chrf-all	58.427144038578994
ru-en	PROMT	86	False	bleu-refA	32.830549327798444
ru-en	PROMT	86	False	chrf-refA	58.427144038578994
ru-en	ONLINE-W	403	False	bleu-all	33.1390572461998
ru-en	ONLINE-W	403	False	chrf-all	58.25733456016816
ru-en	ONLINE-W	403	False	bleu-refA	33.1390572461998
ru-en	ONLINE-W	403	False	chrf-refA	58.25733456016816
ru-en	GPT4-5shot	391	False	bleu-all	34.37370114347638
ru-en	GPT4-5shot	391	False	chrf-all	60.377379827778554
ru-en	GPT4-5shot	391	False	bleu-refA	34.37370114347638
ru-en	GPT4-5shot	391	False	chrf-refA	60.377379827778554
ru-en	NLLB_Greedy	320	False	bleu-all	30.29475265516876
ru-en	NLLB_Greedy	320	False	chrf-all	55.515944623572075
ru-en	NLLB_Greedy	320	False	bleu-refA	30.29475265516876
ru-en	NLLB_Greedy	320	False	chrf-refA	55.515944623572075
ru-en	ONLINE-G	363	False	bleu-all	34.00930893856281
ru-en	ONLINE-G	363	False	chrf-all	59.61049635572305
ru-en	ONLINE-G	363	False	bleu-refA	34.00930893856281
ru-en	ONLINE-G	363	False	chrf-refA	59.61049635572305
ru-en	ONLINE-M	413	False	bleu-all	30.724038218726
ru-en	ONLINE-M	413	False	chrf-all	56.69988350521433
ru-en	ONLINE-M	413	False	bleu-refA	30.724038218726
ru-en	ONLINE-M	413	False	chrf-refA	56.69988350521433
ru-en	ONLINE-B	349	False	bleu-all	34.540412525826916
ru-en	ONLINE-B	349	False	chrf-all	59.36961078736076
ru-en	ONLINE-B	349	False	bleu-refA	34.540412525826916
ru-en	ONLINE-B	349	False	chrf-refA	59.36961078736076
ru-en	Lan-BridgeMT	174	False	bleu-all	31.77394108045999
ru-en	Lan-BridgeMT	174	False	chrf-all	57.40192042781087
ru-en	Lan-BridgeMT	174	False	bleu-refA	31.77394108045999
ru-en	Lan-BridgeMT	174	False	chrf-refA	57.40192042781087
ru-en	NLLB_MBR_BLEU	306	False	bleu-all	30.97178734580335
ru-en	NLLB_MBR_BLEU	306	False	chrf-all	55.76212655553532
ru-en	NLLB_MBR_BLEU	306	False	bleu-refA	30.97178734580335
ru-en	NLLB_MBR_BLEU	306	False	chrf-refA	55.76212655553532
ru-en	ONLINE-A	335	False	bleu-all	33.82860641785021
ru-en	ONLINE-A	335	False	chrf-all	59.39323057228678
ru-en	ONLINE-A	335	False	bleu-refA	33.82860641785021
ru-en	ONLINE-A	335	False	chrf-refA	59.39323057228678
uk-en	ONLINE-Y	368	False	bleu-all	45.66169695723546
uk-en	ONLINE-Y	368	False	chrf-all	68.17463234762319
uk-en	ONLINE-Y	368	False	bleu-refA	45.66169695723546
uk-en	ONLINE-Y	368	False	chrf-refA	68.17463234762319
uk-en	ZengHuiMT	114	False	bleu-all	43.45291137780328
uk-en	ZengHuiMT	114	False	chrf-all	68.5128913928066
uk-en	ZengHuiMT	114	False	bleu-refA	43.45291137780328
uk-en	ZengHuiMT	114	False	chrf-refA	68.5128913928066
uk-en	ONLINE-W	396	False	bleu-all	47.37291147259806
uk-en	ONLINE-W	396	False	chrf-all	69.16835455338946
uk-en	ONLINE-W	396	False	bleu-refA	47.37291147259806
uk-en	ONLINE-W	396	False	chrf-refA	69.16835455338946
uk-en	GPT4-5shot	382	False	bleu-all	43.87174146020397
uk-en	GPT4-5shot	382	False	chrf-all	68.05664524848842
uk-en	GPT4-5shot	382	False	bleu-refA	43.87174146020397
uk-en	GPT4-5shot	382	False	chrf-refA	68.05664524848842
uk-en	NLLB_Greedy	311	False	bleu-all	37.79695455251757
uk-en	NLLB_Greedy	311	False	chrf-all	62.41696199857951
uk-en	NLLB_Greedy	311	False	bleu-refA	37.79695455251757
uk-en	NLLB_Greedy	311	False	chrf-refA	62.41696199857951
uk-en	ONLINE-G	354	False	bleu-all	44.92418926594871
uk-en	ONLINE-G	354	False	chrf-all	68.01760321899076
uk-en	ONLINE-G	354	False	bleu-refA	44.92418926594871
uk-en	ONLINE-G	354	False	chrf-refA	68.01760321899076
uk-en	ONLINE-B	340	False	bleu-all	45.96421510837614
uk-en	ONLINE-B	340	False	chrf-all	68.99108509648124
uk-en	ONLINE-B	340	False	bleu-refA	45.96421510837614
uk-en	ONLINE-B	340	False	chrf-refA	68.99108509648124
uk-en	Lan-BridgeMT	180	False	bleu-all	42.30842054896032
uk-en	Lan-BridgeMT	180	False	chrf-all	66.18805076070711
uk-en	Lan-BridgeMT	180	False	bleu-refA	42.30842054896032
uk-en	Lan-BridgeMT	180	False	chrf-refA	66.18805076070711
uk-en	NLLB_MBR_BLEU	297	False	bleu-all	38.13108292978963
uk-en	NLLB_MBR_BLEU	297	False	chrf-all	62.437008043514666
uk-en	NLLB_MBR_BLEU	297	False	bleu-refA	38.13108292978963
uk-en	NLLB_MBR_BLEU	297	False	chrf-refA	62.437008043514666
uk-en	ONLINE-A	326	False	bleu-all	45.90704491908026
uk-en	ONLINE-A	326	False	chrf-all	68.3397084634877
uk-en	ONLINE-A	326	False	bleu-refA	45.90704491908026
uk-en	ONLINE-A	326	False	chrf-refA	68.3397084634877
uk-en	GTCOM_Peter	256	False	bleu-all	46.43829857393046
uk-en	GTCOM_Peter	256	False	chrf-all	69.27047998581352
uk-en	GTCOM_Peter	256	False	bleu-refA	46.43829857393046
uk-en	GTCOM_Peter	256	False	chrf-refA	69.27047998581352
zh-en	ONLINE-Y	378	False	bleu-all	24.97201504967508
zh-en	ONLINE-Y	378	False	chrf-all	52.304528976293405
zh-en	ONLINE-Y	378	False	bleu-refA	24.97201504967508
zh-en	ONLINE-Y	378	False	chrf-refA	52.304528976293405
zh-en	HW-TSC	237	True	bleu-all	33.646667487349845
zh-en	HW-TSC	237	True	chrf-all	57.471511200218494
zh-en	HW-TSC	237	True	bleu-refA	33.646667487349845
zh-en	HW-TSC	237	True	chrf-refA	57.471511200218494
zh-en	ZengHuiMT	155	False	bleu-all	26.974751177750928
zh-en	ZengHuiMT	155	False	chrf-all	54.58836908491163
zh-en	ZengHuiMT	155	False	bleu-refA	26.974751177750928
zh-en	ZengHuiMT	155	False	chrf-refA	54.58836908491163
zh-en	IOL_Research	189	True	bleu-all	27.197841906773448
zh-en	IOL_Research	189	True	chrf-all	52.3998248404048
zh-en	IOL_Research	189	True	bleu-refA	27.197841906773448
zh-en	IOL_Research	189	True	chrf-refA	52.3998248404048
zh-en	ONLINE-W	404	False	bleu-all	26.37621803375653
zh-en	ONLINE-W	404	False	chrf-all	52.508012142460935
zh-en	ONLINE-W	404	False	bleu-refA	26.37621803375653
zh-en	ONLINE-W	404	False	chrf-refA	52.508012142460935
zh-en	GPT4-5shot	392	False	bleu-all	26.761240160026357
zh-en	GPT4-5shot	392	False	chrf-all	53.13325383986711
zh-en	GPT4-5shot	392	False	bleu-refA	26.761240160026357
zh-en	GPT4-5shot	392	False	chrf-refA	53.13325383986711
zh-en	NLLB_Greedy	322	False	bleu-all	20.48595538496908
zh-en	NLLB_Greedy	322	False	chrf-all	46.099501038876056
zh-en	NLLB_Greedy	322	False	bleu-refA	20.48595538496908
zh-en	NLLB_Greedy	322	False	chrf-refA	46.099501038876056
zh-en	Yishu	178	False	bleu-all	33.44901540065554
zh-en	Yishu	178	False	chrf-all	57.41286167417964
zh-en	Yishu	178	False	bleu-refA	33.44901540065554
zh-en	Yishu	178	False	chrf-refA	57.41286167417964
zh-en	ONLINE-G	364	False	bleu-all	26.582028178789052
zh-en	ONLINE-G	364	False	chrf-all	53.89499525534038
zh-en	ONLINE-G	364	False	bleu-refA	26.582028178789052
zh-en	ONLINE-G	364	False	chrf-refA	53.89499525534038
zh-en	ONLINE-M	414	False	bleu-all	23.544836662971935
zh-en	ONLINE-M	414	False	chrf-all	49.72209400047806
zh-en	ONLINE-M	414	False	bleu-refA	23.544836662971935
zh-en	ONLINE-M	414	False	chrf-refA	49.72209400047806
zh-en	ONLINE-B	350	False	bleu-all	33.54021318816901
zh-en	ONLINE-B	350	False	chrf-all	57.453103963534765
zh-en	ONLINE-B	350	False	bleu-refA	33.54021318816901
zh-en	ONLINE-B	350	False	chrf-refA	57.453103963534765
zh-en	Lan-BridgeMT	108	False	bleu-all	27.28197880043087
zh-en	Lan-BridgeMT	108	False	chrf-all	53.07752516190259
zh-en	Lan-BridgeMT	108	False	bleu-refA	27.28197880043087
zh-en	Lan-BridgeMT	108	False	chrf-refA	53.07752516190259
zh-en	NLLB_MBR_BLEU	307	False	bleu-all	19.784277726673775
zh-en	NLLB_MBR_BLEU	307	False	chrf-all	45.845277523236575
zh-en	NLLB_MBR_BLEU	307	False	bleu-refA	19.784277726673775
zh-en	NLLB_MBR_BLEU	307	False	chrf-refA	45.845277523236575
zh-en	ONLINE-A	336	False	bleu-all	28.28809104003381
zh-en	ONLINE-A	336	False	chrf-all	53.44013241308827
zh-en	ONLINE-A	336	False	bleu-refA	28.28809104003381
zh-en	ONLINE-A	336	False	chrf-refA	53.44013241308827
zh-en	ANVITA	209	True	bleu-all	21.82752996891885
zh-en	ANVITA	209	True	chrf-all	47.072252899582054
zh-en	ANVITA	209	True	bleu-refA	21.82752996891885
zh-en	ANVITA	209	True	chrf-refA	47.072252899582054
